VAR1,CustomerId,sms_cnt,email_cnt,allcom_cnt,mail_cnt,sew_qty,sew_ns,paper_qty,paper_ns,pct_qty,pct_ns,needle_qty,needle_ns,quilt_qty,quilt_ns,impulse_qty,impulse_ns,other_qty,other_ns,kids_qty,kids_ns,jewelry_qty,jewelry_ns,ribbon_qty,ribbon_ns,paint_qty,paint_ns,seasfloral_qty,seasfloral_ns,celeb_qty,celeb_ns,fabric_qty,fabric_ns,fleece_qty,fleece_ns,warm_qty,warm_ns,homedec_qty,homedec_ns,public_qty,public_ns,special_qty,special_ns,foam_qty,foam_ns,bccomp_qty,bccomp_ns,sew_ns_qty,paper_ns_qty,pct_ns_qty,needle_ns_qty,quilt_ns_qty,impulse_ns_qty,other_ns_qty,kids_ns_qty,jewelry_ns_qty,ribbon_ns_qty,paint_ns_qty,seasfloral_ns_qty,celeb_ns_qty,fabric_ns_qty,fleece_ns_qty,special_ns_qty,warm_ns_qty,homedec_ns_qty,public_ns_qty,foam_ns_qty,bccomp_ns_qty,avg,net_sales,Cluster
4629,1075027332,0,0.8747390397,0.7789115646,0.609375,0,0,0,0,0,0,0.008,0.0057868963,0.0227144405,0.0195753787,0,0,0.0795965592,0.0668755018,0,0,0.0034246575,0.001724377,0,0,0,0,0,0,0,0,0,0,0.0076266888,0.0114885211,0.1777048732,0.1585384734,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869397961,0.1241739006,0,0.0626278812,0,0.1242973142,0,0,0,0,0,0.1426530126,0,0.1575384615,0,0,0,0,0.0802337938,0.1071933434,3
3971,582971594,0,0.9540709812,0.843537415,0.609375,0.085,0.0731296161,0,0,0,0,0,0,0.0866912848,0.0745734077,0.0689655172,0.0646253895,0.1051811675,0.0733116601,0.031496063,0.0123467626,0,0,0.010178117,0.0170295743,0,0,0.0107526882,0.0024088975,0,0,0.0200668896,0.0886293884,0,0,0.0229751897,0.035299582,0,0,0,0,0,0,0.0126582278,0.0103993183,0,0,0.0043017421,0,0,0,0.1239454945,0.0994371482,0.0519553203,0.0439766569,0,0.1747831888,0,0.0094018804,0,0.2322115008,0,0,0.271307452,0,0,0.0238677275,0,0.0803198725,0.1415376721,3
4730,612638031,0,0.8413361169,0.7346938776,0.453125,0.095,0.1518021686,0,0,0.0256410256,0.0368776134,0.0613333333,0.0670038089,0.030288084,0.023787802,0.0459770115,0.0772930497,0.0511692166,0.0249285968,0.0078740157,0.0058222885,0,0,0,0,0.0081300813,0.0035414527,0,0,0,0,0,0,0,0,0,0,0.0140185185,0.1475942358,0,0,0.0071089879,0.0027606396,0.0253164557,0.0191331965,0.0350877193,0.0047135185,0.0079895878,0,0.069968999,0.1313003337,0.1131630668,0.1783927455,0.0363148308,0.0829512297,0,0,0.0333444481,0,0,0,0,0.0745372686,0,0.2484773514,0,0.0219565314,0.0169538633,0.0804707758,0.1839562131,3
2620,884248162,0,0.9164926931,0.7908163265,0.40625,0.035,0.0263289476,0,0,0.0256410256,0.0210653923,0,0,0.042183961,0.020487695,0,0,0.1080239017,0.0725087856,0,0,0.0034246575,0.001724377,0.0916030534,0.1199220019,0.0243902439,0.0477033679,0.0268817204,0.0229357798,0,0,0,0,0.0224567853,0.0238880684,0.0491729889,0.0550265779,0.0023148148,0.0104427827,0,0,0.0106634818,0.0041502233,0.0214556962,0.0295131492,0.0175438596,0.0346945872,0.0037612782,0,0.0399679989,0,0.0699790332,0,0.0500340584,0,0.1242973142,0.1367578386,0.1497165722,0.0358071614,0,0,0.1007363703,0.0747040187,0.1976046517,0.106468104,0,0.0399624447,0.2495831017,0.0828618491,0.1229342845,3
4163,910432616,0,0.7891440501,0.7193877551,0.703125,0.035,0.4010485864,0.0021881838,0.009762922,0.2051282051,0.1420815911,0,0,0.2412987468,0.1198738526,0.0344827586,0.0260127354,0.0625401536,0.0969240691,0.0393700787,0.0217970099,0,0,0,0,0,0,0,0,0,0,0.0093846154,0.0269032113,0,0,0,0,0,0,0.0238095238,0.014281627,0,0,0,0,0.0175438596,0.0409148862,0.0572926552,0.2164054685,0.0336969566,0,0.0715799832,0.0800500313,0.1155227861,0.0621092122,0,0,0,0,0,0.1507209696,0,0,0,0,0.2396958784,0,0.2943301834,0.0828767269,0.2983182497,3
3391,861265676,0,0.9331941545,0.8367346939,0.703125,0.015,0.0129144702,0.0153172867,0.0137794091,0,0,0,0,0,0,0.0689655172,0.0412545726,0.1307657758,0.1194835279,0.031496063,0.0288481231,0.0102739726,0.0065595647,0.0508905852,0.0360740981,0,0,0.0591397849,0.0600430526,0.0108695652,0.0195833454,0,0,0,0,0,0,0.0084884259,0.0387843642,0,0,0.0462084213,0.0498397347,0.0168734177,0.0425849181,0.0350877193,0.0400649075,0.0043048234,0.0436335922,0,0,0,0.0634771732,0.0681096898,0.1027511463,0.1576098272,0.0740493662,0,0.0426085217,0.2247415805,0,0,0.2070265902,0,0.1078323438,0,0.0733215883,0.1441078377,0.0834218916,0.1228839778,3
2430,686689159,0,0.9248434238,0.8333333333,0.734375,0,0,0.0153172867,0.0206540706,0,0,0.072,0.0464616074,0,0,0.0689655172,0.0662511855,0.1023384332,0.1333034997,0.1102362205,0.1016998742,0,0,0.010178117,0.0057848554,0.0162601626,0.0238339767,0.0107526882,0.0205525088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175438596,0.0160336901,0,0.0654027533,0,0.07755765,0,0.1019387117,0.097095197,0.1034955041,0,0.0593729153,0.112204068,0.0802160432,0,0,0,0,0,0,0,0,0.1153418566,0.0839532412,0.126229368,3
3970,582944641,0,0.5824634656,0.5595238095,0.78125,0.05,0.035871941,0.0065645514,0.0329893495,0.0769230769,0.039829228,0.024,0.011240918,0.1427764834,0.0715210903,0,0,0.0397982796,0.0618476644,0.0236220472,0.0481874835,0,0,0.0203562341,0.0142346441,0.0731707317,0.0928214754,0,0,0.0108695652,0.0086875672,0,0,0,0,0,0,0.0023148148,0.0104427827,0.1428571429,0.1399790186,0,0,0.0379746835,0.0271311825,0,0,0.0035871941,0.243747916,0.0251897285,0.0562928768,0.0721771352,0,0.1158387773,0.2288453522,0,0.0730486991,0.0971064429,0,0.0996999,0,0,0,0,0.106468104,0.3915566226,0.0207564781,0,0.0839532412,0.1620527113,3
2761,990780462,0,0.9394572025,0.8095238095,0.40625,0.02,0.017328819,0,0,0,0,0,0,0.0324492008,0.0095173734,0.0574712644,0.041728763,0.1478221813,0.0983323901,0.062992126,0.0345826385,0,0,0.0305343511,0.0352291193,0.1788617886,0.0408329497,0,0,0.0108695652,0.0086875672,0.0050167224,0.0127105322,0,0,0,0,0.0023148148,0.0283197802,0,0,0,0,0,0,0.0263157895,0.0153382529,0.0043322047,0,0,0,0.0422605651,0.0770481551,0.0495851862,0.0615881617,0,0.1205247943,0.0174755221,0,0.0996999,0.1332078136,0,0,0,0.2887308291,0,0,0.0735593848,0.0844845909,0.0793134153,3
4021,651432833,0,0.9164926931,0.8010204082,0.5,0.115,0.2789754139,0,0,0,0,0.0266666667,0.0248503665,0.0129796803,0.0145407445,0,0,0.0852820277,0.0798267897,0,0,0.0342465753,0.0183875776,0.0203562341,0.042118947,0,0,0,0,0,0,0.0386488294,0.0203158919,0.0114400333,0.0239456069,0,0,0,0,0,0,0,0,0.0126582278,0.0081141795,0.0175438596,0.0232971448,0.0121293658,0,0,0.1120023081,0.1614153538,0,0.0697727926,0,0.1325421611,0.2161440961,0,0,0,0.0276366618,0.1982217988,0,0,0,0,0.0186230499,0.1675931073,0.084544102,0.1927347181,3
3820,402780191,0,0.9415448852,0.843537415,0.703125,0.005,0.0031286161,0,0,0,0,0,0,0.1135722027,0.0475305513,0.0344827586,0.0541254573,0.1762495238,0.1221817129,0.0236220472,0.0432136692,0.0034246575,0.0007278777,0,0,0.0243902439,0.0110493324,0.0107526882,0.0428476244,0,0,0.0217391304,0.0884647054,0.0114400333,0.025288172,0.0042717518,0.0036254322,0,0,0.119047619,0.0452291259,0,0,0.0126582278,0.0067585886,0.0175438596,0.020785844,0.0031286161,0,0,0,0.0603007895,0.1665624348,0.0516741351,0.205224399,0.052467208,0,0.0346782261,0.1672334467,0,0.2139507939,0.2093355561,0,0.1498666667,0,0.1518207283,0.0155118005,0.1495275153,0.0852816153,0.1487918865,3
3506,961991817,0,0.9373695198,0.8384353741,0.6875,0.04,0.1406305804,0,0,0,0,0,0,0.3834457157,0.2651911922,0.0114942529,0.0122612112,0.0284273426,0.0629137765,0,0,0,0,0,0,0,0,0,0,0,0,0.0066889632,0.0089527659,0,0,0,0,0,0,0,0,0,0,0.0590759494,0.6631744064,0.0087719298,0.0393694703,0.0175788226,0,0,0,0.0996500225,0.1131957473,0.1649698016,0,0,0,0,0,0,0.0703694987,0,0,0,0,0,0.3261340577,0.5664257921,0.0858140276,0.3728324136,3
3838,427638598,0,0.624217119,0.5578231293,0.453125,0.005,0.0035571937,0,0,0,0,0,0,0,0,0.0344827586,0.1352797724,0.0341128111,0.0255866907,0,0,0,0,0,0,0,0,0,0,0,0,0.0033444816,0.0112134142,0,0,0.2113081813,0.2176807555,0.0092592593,0.0500773943,0,0,0.0280449572,0.005447168,0,0,0,0,0.0035571937,0,0,0,0,0.4163018553,0.0559102675,0,0,0,0,0,0,0.176276771,0,0.0372809979,0.1819093365,0.1276394754,0,0,0,0.0858427205,0.1222551451,3
4686,437594955,0,0.9436325678,0.8418367347,0.671875,0.025,0.027643252,0.1356673961,0.0643540526,0,0,0,0,0.0064898402,0.0028045278,0,0,0.0056854685,0.0092001527,0.0078740157,0.0029257731,0.0034246575,0.0030241586,0.0305343511,0.0450438739,0.0081300813,0.0127138152,0,0,0,0,0,0,0.0019066722,0.0024933351,0.0051261021,0.0135340868,0,0,0,0,0,0,0.0506329114,0.0353615554,0,0,0.0055286504,0.0230076692,0,0,0.0622655664,0,0.1206212252,0.041684035,0.217988757,0.1541027352,0.1197065689,0,0,0,0.1238390093,0,0.4662222222,0,0,0.0202897907,0,0.0860786397,0.0588436521,3
4188,939450227,0,0.9728601253,0.8639455782,0.65625,0.165,0.0879869712,0.0021881838,0.0044978639,0.0256410256,0.0073614674,0.0026666667,0.0019140287,0.1417835379,0.0674776145,0.0574712644,0.0338707492,0.0652236948,0.0347473578,0.0078740157,0.0163550718,0.0171232877,0.0105802225,0,0,0.0081300813,0.053086376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026662719,0.0996999,0.0139671322,0.0862665897,0.0685734669,0.0625390869,0.039711048,0.2330137557,0.152529669,0,0.4998332778,0,0,0,0,0,0,0,0,0,0,0.0864176408,0.0980274775,3
4722,585455025,0,0.9561586639,0.8316326531,0.484375,0.062705,0.0546436378,0,0,0,0,0,0,0.0689545516,0.0530607648,0.0229885057,0.0128708847,0.0300874994,0.0158205773,0,0,0,0,0,0,0,0,0,0,0.0108695652,0.0095592295,0.0151906355,0.0513661202,0.0076266888,0.0105391358,0.1463331283,0.1203359653,0,0,0,0,0.0142179758,0.0133214756,0,0,0,0,0.0043571994,0,0,0,0.1108747775,0.0594121326,0.0391950472,0,0,0,0,0,0.1097032344,0.1777816191,0.1308644915,0.17983992,0.1452125175,0,0,0,0,0.0880127524,0.1244233604,3
3909,512556606,0,0.9373695198,0.8418367347,0.71875,0.09,0.0980871155,0,0,0,0,0.0106666667,0.0057036776,0.042183961,0.0179196936,0.0574712644,0.0270965994,0.0639615207,0.0462508391,0,0,0.0068493151,0.0054504177,0.0916030534,0.0774130647,0.0243902439,0.0273400149,0,0,0,0,0.0197892977,0.0558125608,0.0195433901,0.0201576555,0,0,0.0034722222,0.0215614031,0,0,0.0506515387,0.0514145962,0,0,0.0438596491,0.0294015377,0.0054492842,0,0,0.0642671668,0.0612076096,0.0500312695,0.0539008724,0,0.1964397252,0.0882810763,0.0858063799,0,0,0.148281716,0.0976771473,0.1948342592,0,0.1465510854,0,0,0.084602557,0.0886471838,0.1313455511,3
2636,901465971,0,0.9519832985,0.8605442177,0.78125,0.005,0.0042714896,0.0043763676,0.0050995848,0,0,0,0,0,0,0.0804597701,0.042406178,0.1933059294,0.0903036445,0.0472440945,0.0385031745,0,0,0.0508905852,0.0316542086,0.1869918699,0.0984169706,0.0053763441,0.0107375327,0,0,0,0,0,0,0,0,0,0,0.0238095238,0.0023842449,0,0,0,0,0.0350877193,0.057798555,0.0042714896,0.0565188396,0,0,0,0.055927812,0.0348221083,0.0914269835,0,0.0649766511,0.0402887919,0.0838167634,0,0,0,0,0,0,0.0400160064,0,0.207893274,0.0892667375,0.0735583381,3
19,790075154,0,0.9519832985,0.8146258503,0.359375,0,0,0,0,0,0,0,0,0,0,0,0,0.4775793549,0.5625781487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0878076338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892667375,0.2145225147,3
2474,728921115,0,0.9269311065,0.8333333333,0.71875,0,0,0.0393873085,0.0272429147,0,0,0.0026666667,0.0025541721,0.0064898402,0.0047192656,0.0804597701,0.130334643,0.233104209,0.3306658594,0.031496063,0.0285555458,0,0,0,0,0.0162601626,0.0251443142,0,0,0,0,0.0016722408,0.0068118871,0.0059335639,0.0117570341,0,0,0,0,0,0,0.0142179758,0.0303485076,0,0,0.0526315789,0.079357107,0,0.0335482198,0,0.115118292,0.104776194,0.1718931475,0.1057387571,0.1017090454,0,0,0.1183727909,0,0,0.2141680395,0.1876441386,0.4097048524,0,0,0,0,0.1902909023,0.0893262487,0.1842982981,3
2372,627816168,0,0.9123173278,0.8010204082,0.53125,0.035,0.0736153374,0,0,0,0,0.0106666667,0.0057356848,0,0,0.0114942529,0.0121257282,0.1677213211,0.3043026179,0.0078740157,0.0085139998,0.0034246575,0.0031108107,0.0305343511,0.020279493,0.0081300813,0.047774197,0,0,0,0,0,0,0.1239336936,0.1530907766,0.0031337571,0.0023610466,0.0028935185,0.0356231878,0,0,0,0,0,0,0.0175438596,0.0520805162,0.0105164768,0,0,0.064627813,0,0.1119449656,0.1352422457,0.1213005419,0.2242348532,0.0693795864,0.4498166055,0,0,0,0.1169802334,0,0.13304253,0.2905534563,0,0,0.3746525848,0.0894442083,0.2549941896,3
2328,571317767,0,0.9665970772,0.8350340136,0.4375,0.07,0.0410148716,0.0065645514,0.0133882905,0,0,0.0026666667,0.0008129821,0,0,0.1149425287,0.128302398,0.1080239017,0.0731537176,0.0393700787,0.0248398139,0.0308219178,0.0078766767,0.213740458,0.3144621384,0.0162601626,0.0035414527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0087719298,0.009813391,0.0029296337,0.0989218629,0,0.0366416619,0,0.1184490306,0.0504790881,0.0707794915,0.0630855715,0.1536897614,0.0166722241,0,0,0,0,0,0,0,0,0,0.1411895497,0.0903294368,0.0915077397,3
2338,584742167,0,0.9185803758,0.8129251701,0.59375,0.005,0.0085572651,0,0,0,0,0,0,0,0,0.0804597701,0.0709930904,0.1918845622,0.2625136554,0.0236220472,0.0192223295,0,0,0.1170483461,0.213519662,0.081300813,0.0841449162,0.0107526882,0.018399877,0,0,0,0,0.0613338316,0.0766125165,0,0,0,0,0,0,0,0,0,0,0.0087719298,0.0161882317,0.0085572651,0,0,0,0,0.0936299473,0.1019780782,0.0912880367,0,0.1905618238,0.0792264088,0.0718143629,0,0,0.1182912121,0,0,0,0,0,0.2329071707,0.0906843783,0.1858125274,3
3797,362087769,0,0.9498956159,0.8554421769,0.75,0.01,0.0083144045,0.0153172867,0.0262350322,0,0,0.0133333333,0.0147425023,0.0210919805,0.0171988512,0.0229885057,0.0155805446,0.0568546851,0.0528844255,0.0236220472,0.0225869686,0,0,0.0814249364,0.0657783555,0.0081300813,0.0042143287,0,0,0.4456521739,0.2596100764,0,0,0,0,0,0,0,0,0,0,0.0124407288,0.0226409501,0.0126582278,0.0147953058,0.0087719298,0.0308696828,0.0041572022,0.0830753108,0,0.1328909406,0.1174909112,0.07191995,0.0693356342,0.1072669168,0,0.0843895931,0.0396798933,0,0.0726664986,0,0,0.3493175159,0,0,0,0.0339570648,0.4441356309,0.091392136,0.1203686469,3
4065,742780646,0,0.9352818372,0.8537414966,0.84375,0.0725,0.0790154145,0,0,0,0,0.008,0.0166245239,0.0858086665,0.0727149856,0.0459770115,0.0384094296,0.1648785868,0.1914658383,0.0157480315,0.0559115246,0,0,0.0203562341,0.0256093598,0.0081300813,0.0619400078,0,0,0,0,0.0305183946,0.0665468972,0.0076266888,0.0057346708,0.012719568,0.0197786035,0.0011574074,0.0095271316,0.0238095238,0.0017881837,0,0,0.0126582278,0.0078817925,0,0,0.0054493389,0,0,0.2497595692,0.1220998034,0.0886491557,0.0865609473,0.3982909546,0,0.1314209473,0.5831943981,0,0,0.1146442193,0.0712074303,0,0.2745835572,0.1942653923,0.0300120048,0.0180896929,0,0.0914654623,0.2069966445,3
4777,909538266,0,0.9185803758,0.7976190476,0.453125,0.04625,0.0354719353,0.0087527352,0.0073259522,0,0,0.016,0.0035720001,0.0032449201,0.0014078955,0.1264367816,0.0892155534,0.0652236948,0.062861129,0,0,0,0,0.0508905852,0.0386090348,0.0487804878,0.0271983568,0,0,0.0108695652,0.0057239155,0.0261973244,0.0339546373,0.013983534,0.0190548342,0.014523956,0.0151339217,0.0009652778,0.0027251521,0.0238095238,0.0011921225,0.045810318,0.0239378949,0.0126582278,0.0096634262,0.0701754386,0.0938840165,0.0038348038,0.0405968656,0,0.0268320831,0.0625156289,0.0748763432,0.0718408959,0,0,0.0792528352,0.0426808936,0,0.0656885629,0.0681440894,0.1290449704,0.1002984422,0.184,0.0666281822,0.0200080032,0.0221787635,0.1688438021,0.0922773645,0.1057897888,3
2484,736161407,0,0.8308977035,0.7551020408,0.71875,0.065,0.0550293576,0,0,0,0,0.0186666667,0.003290337,0.0519187212,0.0277636988,0.3563218391,0.1876439507,0.0682256221,0.0639140793,0.0236220472,0.0518154422,0,0,0.0610687023,0.0793630159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632911392,0.1018823347,0.0175438596,0.0524668701,0.0042330275,0,0,0.0211853928,0.0770505126,0.0558817003,0.0698303135,0.2460747534,0,0.1357571714,0,0,0,0,0,0,0,0,0,0.046766523,0.3774319066,0.0924548353,0.120574904,3
3911,515888378,0,0.9415448852,0.8299319728,0.578125,0.02,0.0301861455,0.0087527352,0.0200974788,0,0,0.0533333333,0.0684633358,0.0347920331,0.013819902,0.0229885057,0.0338030077,0.0909674962,0.1465443489,0.0078740157,0.0116738348,0.0034246575,0.0138556722,0.010178117,0.0486837829,0.0162601626,0.0441973297,0.064516129,0.030546871,0.0543478261,0.0222273876,0,0,0.0076266888,0.0189685264,0,0,0,0,0,0,0,0,0.0632911392,0.0742863782,0.0614035088,0.0270834138,0.0075465364,0.1113704568,0,0.1542844778,0.0572331107,0.1560350219,0.1200819672,0.1663192997,0.9987507808,0.4996664443,0.2080693565,0.0198706408,0.0510170057,0,0.2355322696,0,0,0,0,0.0340992933,0.0556658461,0.0928384697,0.198062189,3
2287,541867008,0,0.9311064718,0.8197278912,0.5625,0.065,0.0366290947,0.0153172867,0.0146218184,0,0,0.0026666667,0.0038344589,0.2011850448,0.1421636538,0.0574712644,0.0825091451,0.0739110906,0.0727325375,0.0157480315,0.0186664326,0,0,0.010178117,0.0096847579,0.0569105691,0.0233735878,0,0,0,0,0,0,0,0,0.0013293691,0.0007483099,0,0,0.0476190476,0.0666158028,0,0,0.0379746835,0.0417715636,0.0263157895,0.0381331376,0.0028176227,0.046301148,0,0.1728216965,0.1018157765,0.1523452158,0.0733523595,0.1329720717,0,0.0993995997,0.0314390511,0,0,0,0,0,0.0994001714,0,0.5590236094,0.0319569759,0.1828793774,0.0939309245,0.1551657352,3
4672,386790083,0,0.9123173278,0.8231292517,0.734375,0.04,0.0219860284,0,0,0,0,0,0,0,0,0.0114942529,0.0060967349,0.1989970834,0.2265948906,0,0,0,0,0.0203562341,0.0232044199,0,0,0,0,0,0,0.0033444816,0.0041919305,0.1345271644,0.1210418305,0.0036087759,0.0044124477,0.0073310185,0.0316771676,0.0238095238,0.0099899862,0.0069099362,0.0134882256,0,0,0,0,0.0027482535,0,0,0,0,0.0562851782,0.08487863,0,0,0.1190793863,0,0,0,0.0658978583,0.0852076024,0.3746729332,0.2159090909,0.1019768418,0.1676670668,0,0,0.094021254,0.1758015102,3
2360,621878313,0,0.9081419624,0.8044217687,0.59375,0.02,0.0091429878,0.0765864333,0.0199620916,0,0,0.008,0.0025413693,0.0502897714,0.0282029622,0.0114942529,0.0128031432,0.1023384332,0.1188649196,0.031496063,0.0349922467,0,0,0,0,0.0487804878,0.0683500372,0.0161290323,0.0365178617,0.0108695652,0.0031670395,0.0011137124,0.004476383,0.0012698437,0.0019083603,0,0,0,0,0,0,0,0,0.0126582278,0.0081141795,0.0438596491,0.0311014952,0.0022857469,0.0126423093,0,0.0381804193,0.0808048186,0.1181988743,0.086578468,0.1246352647,0,0,0.1072579749,0.0950190038,0.0363454485,0.2113198159,0.1423190278,0,0,0,0,0.0186230499,0.0894941634,0.095021254,0.1024745826,3
4697,475518841,0,0.9645093946,0.8605442177,0.6875,0.12,0.1392877041,0.0240700219,0.0346741681,0,0,0,0,0.0838292653,0.0516866588,0.1494252874,0.0961929278,0.0653828879,0.0762730826,0.0393700787,0.0329442055,0,0,0,0,0.0243902439,0.0567340723,0,0,0,0,0.0032508361,0.0036230257,0,0,0,0,0,0,0.0476190476,0.0714319775,0.0071089879,0.0027606396,0.0316455696,0.1089120415,0.0263157895,0.0608893869,0.0058036543,0.0698717754,0,0,0.0888392726,0.0683119257,0.0869565217,0.0938724469,0,0,0.1780593531,0,0,0.0585952444,0,0.0745372686,0,0,0.5994397759,0.0999866661,0.2920140819,0.0955249734,0.1865067587,3
4738,646266692,0,0.8997912317,0.8095238095,0.703125,0.075,0.1220160288,0,0,0,0,0.008,0.0065102583,0.1014946102,0.0744269865,0.1034482759,0.0662511855,0.1620358526,0.1310264949,0,0,0,0,0.1221374046,0.1456613585,0,0,0,0,0,0,0,0,0.0076266888,0.0095897505,0.0102522042,0.0181142592,0,0,0,0,0,0,0,0,0.0175438596,0.0281265696,0.0081344019,0,0,0.0978072706,0.1056597675,0.0679591412,0.0602757973,0,0,0.1245830554,0,0,0,0,0.1190759705,0,0.312,0,0,0,0.2023346304,0.0957906482,0.1628525865,3
2194,458806478,0,0.8308977035,0.731292517,0.5,0.025,0.0172431035,0,0,0,0,0.0053333333,0.0048522869,0.0762556218,0.0589964521,0.091954023,0.0795962607,0.2046768664,0.2301354357,0,0,0.0650684932,0.049053759,0.0305343511,0.0290542736,0,0,0,0,0,0,0.0033444816,0.004476383,0,0,0,0,0.0056597222,0.043798644,0,0,0,0,0,0,0.0175438596,0.0269675076,0.0034486207,0,0,0.1093479515,0.1114746772,0.0918542839,0.0838126738,0,0.1861007923,0.0993995997,0,0,0,0.0703694987,0,0,0,0.1826354505,0,0,0.1939966648,0.0958501594,0.1754543945,3
2446,711149070,0,0.8956158664,0.7942176871,0.59375,0,0,0.0853391685,0.0540345388,0,0,0,0,0.0295677117,0.0129075857,0,0,0.0739110906,0.0287587033,0.0236220472,0.0370988034,0,0,0.0814249364,0.0388690283,0.0325203252,0.059000602,0,0,0.1086956522,0.1095388907,0,0,0.0114400333,0.0071731334,0.0068348028,0.0123600145,0.0037939815,0.0115110423,0,0,0,0,0,0,0.0175438596,0.0279333926,0,0.0307110917,0,0,0.0628998338,0,0.0290037831,0.1761845213,0,0.0498665777,0.1388796265,0,0.1257085695,0,0.0593792173,0,0.3193333333,0.071604279,0,0,0.2009449694,0.0958501594,0.0859337663,3
2928,256976556,0,0.5427974948,0.518707483,0.703125,0.02,0.0196574237,0,0,0,0,0,0,0.0389390409,0.0431942333,0.0804597701,0.0724156618,0.0845713441,0.0513708096,0.062992126,0.0685801223,0,0,0.1017811705,0.1561260968,0.0162601626,0.0068704182,0,0,0.1739130435,0.1185460674,0.0016722408,0.0093569878,0,0,0.017087007,0.0309258399,0.025462963,0.0778521441,0,0,0.0142179758,0.0147851704,0.0253164557,0.0348193191,0.0175438596,0.0308310474,0.0049143559,0,0,0,0.1598316246,0.0955061199,0.045278094,0.1221342226,0,0.1602401601,0.0323441147,0,0.0850283428,0.2941868675,0,0.1995997999,0.3196,0.0721574491,0,0.0399573314,0.2217898833,0.0960414453,0.1463419542,3
2290,544729452,0,0.9227557411,0.8265306122,0.6875,0.005,0.0029286133,0.0021881838,0.0035952825,0,0,0,0,0.1049212458,0.0827166751,0.1149425287,0.0925348869,0.1648785868,0.1189833765,0.0078740157,0.0116153193,0,0,0,0,0.0243902439,0.030102348,0.0161290323,0.1126800267,0.0217391304,0.0104890025,0.0434782609,0.0484617112,0,0,0,0,0,0,0.1904761905,0.0800629441,0.0071089879,0.0129509199,0.0253164557,0.0487625392,0.0087719298,0.0115519839,0.0029286133,0.0796932311,0,0,0.113593067,0.0854283927,0.0537919134,0.165485619,0,0,0.0944759364,0.2931919718,0.0601867289,0.058602024,0,0.3496748374,0,0,0.1679671869,0.0559580426,0.1662034464,0.0968831031,0.1720989431,3
2184,452323728,0,0.6638830898,0.5901360544,0.453125,0,0,0.0262582057,0.0283560984,0.0256410256,0.015794652,0.1546666667,0.025093621,0,0,0.0574712644,0.1013412817,0.0397982796,0.026205299,0.0236220472,0.0294917932,0.0034246575,0.0006412256,0,0,0,0,0,0,0,0,0,0,0.0009533361,0.000958975,0,0,0,0,0.0952380952,0.1238853655,0,0,0,0,0.0087719298,0.0086543291,0,0.0523785706,0.0299676656,0.0194997712,0,0.1871169481,0.0490817207,0.1400583576,0.0462211118,0,0,0,0,0,0.0952607764,0,0,0,0.5198079232,0,0.1245136187,0.0980340064,0.0839768388,3
4147,886623644,0,0.8935281837,0.8027210884,0.6875,0.015,0.0154287918,0,0,0,0,0,0,0.0162246004,0.0393985471,0.275862069,0.172063406,0.0994956989,0.0468431236,0.0236220472,0.0124930513,0.0136986301,0.006325604,0,0,0.081300813,0.0637815632,0.0537634409,0.0295730614,0.0108695652,0.0050265857,0,0,0.0038133444,0.0110186233,0,0,0.0162037037,0.0319605834,0,0,0.0390994334,0.0313675356,0,0,0.0350877193,0.044198895,0.0051429306,0,0,0,0.3498874719,0.0661872003,0.0350942931,0.0593302765,0.1139912555,0,0.0600533511,0.0230846169,0.0576858953,0,0.2736365801,0.1539860839,0,0.046550027,0,0,0.1589772096,0.0982996812,0.1021928655,3
2567,827223801,0,0.8371607516,0.768707483,0.796875,0.125,0.0881584023,0,0,0,0,0,0,0.1229435319,0.1394604945,0.0114942529,0.0121257282,0.0426410138,0.0265080222,0,0,0.0068493151,0.0038820145,0.0610687023,0.0194995125,0.0325203252,0.0636044906,0,0,0,0,0.0321906355,0.0953664196,0,0,0.0495523204,0.1012798679,0.0023148148,0.003924219,0,0,0.0213269637,0.0213069498,0,0,0,0,0.0035263361,0,0,0,0.1634435214,0.1119449656,0.0463387978,0,0.1399125547,0.0333555704,0.1497165722,0,0,0.1557585742,0,0.1917625479,0.3609195402,0.0400088909,0,0,0,0.0983730074,0.1948878414,3
