CustomerId,sms_cnt,email_cnt,allcom_cnt,mail_cnt,sew_qty,sew_ns,paper_qty,paper_ns,pct_qty,pct_ns,needle_qty,needle_ns,quilt_qty,quilt_ns,impulse_qty,impulse_ns,other_qty,other_ns,kids_qty,kids_ns,jewelry_qty,jewelry_ns,ribbon_qty,ribbon_ns,paint_qty,paint_ns,seasfloral_qty,seasfloral_ns,celeb_qty,celeb_ns,fabric_qty,fabric_ns,fleece_qty,fleece_ns,warm_qty,warm_ns,homedec_qty,homedec_ns,public_qty,public_ns,special_qty,special_ns,foam_qty,foam_ns,bccomp_qty,bccomp_ns,sew_ns_qty,paper_ns_qty,pct_ns_qty,needle_ns_qty,quilt_ns_qty,impulse_ns_qty,other_ns_qty,kids_ns_qty,jewelry_ns_qty,ribbon_ns_qty,paint_ns_qty,seasfloral_ns_qty,celeb_ns_qty,fabric_ns_qty,fleece_ns_qty,special_ns_qty,warm_ns_qty,homedec_ns_qty,public_ns_qty,foam_ns_qty,bccomp_ns_qty,net_sales,avg,Cluster,,
671956712,0,436,470,34,5,25.35,0,0,0,0,0,0,6.445,13.42,0,0,12,20.13,0,0,0,0,2,1.74,0,0,0,0,0,0,8.64,35.76,0.5,1.25,0.25,0.75,0,0,0,0,0,0,0,0,2,1.53,5.07,0,0,0,2.08223429,0,1.6775,0,0,0.87,0,0,0,4.138888889,2.5,0,3,0,0,0,0.765,99.93,4.758571429,5,,
674151576,0,0,44,44,7,16.47,0,0,0,0,2,2.98,5,8.35,0,0,2,9.78,6,17.94,1,3.19,0,0,0,0,0,0,0,0,1.334,14.16,13.5,109.1,0,0,0,0,0,0,0,0,1,4.19,11,8.19,2.352857143,0,0,1.49,1.67,0,4.89,2.99,3.19,0,0,0,0,10.61469265,8.081481482,0,0,0,0,4.19,0.744545455,194.35,9.254761905,5,,
674373147,0,0,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.99,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2.99,0,0,0,0,0,0,0,0,11.99,0,0,0,18.98,0.903809524,5,,
675116750,0,0,1,1,10,25.04,0,0,0,0,0,0,0,0,1,7.99,5,40.96,0,0,0,0,0,0,0,0,0,0,0,0,1.806,16.83,0,0,0,0,2,15,0,0,0,0,0,0,0,0,2.504,0,0,0,0,7.99,8.192,0,0,0,0,0,0,9.318936877,0,0,0,7.5,0,0,0,105.82,5.039047619,5,,
677038234,77,1,116,38,4,10.04,4,0.84,0,0,0,0,9.778,31.63,3,3.29,6.389,7.78,3,18.96,0,0,4.222,6.22,0,0,0,0,0,0,4,25.98,0.5,1.8,3.25,19.34,0,0,0,0,0.5,3,1,29.99,6,13.45,2.51,0.21,0,0,3.234812845,1.096666667,1.217717953,6.32,0,1.473235433,0,0,0,6.495,3.6,6,5.950769231,0,0,29.99,2.241666667,172.32,8.205714286,5,,
678014663,0,0,0,0,3,8.28,0,0,0,0,0,0,0,0,1,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.57,0.455714286,5,,
679405910,0,401,426,25,0,0,0,0,0,0,0,0,0,0,0,0,4,13.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.73,0.653809524,5,,
679888305,0,458,504,46,2,2.29,5,6.55,0,0,0,0,0,0,2,4.36,13,29.53,0,0,36,91.39,40,68.68,9,17.96,28,76.4,0,0,0,0,0,0,0,0,0.5,2.25,0,0,3,3.99,0,0,92,258.83,1.145,1.31,0,0,0,2.18,2.271538462,0,2.538611111,1.717,1.995555556,2.728571429,0,0,0,1.33,0,4.5,0,0,2.813369565,562.23,26.77285714,5,,
680043742,0,138,171,33,7,30.86,8,17.06,0,0,9,30.41,3,13.87,9,12.21,5,27.64,1,3,0,0,1,2.99,15,60.86,0,0,9,27.24,1,14.99,0,0,0,0,0,0,3,17.95,0,0,1,8.99,0,0,4.408571429,2.1325,0,3.378888889,4.623333333,1.356666667,5.528,3,0,2.99,4.057333333,0,3.026666667,14.99,0,0,0,0,5.983333333,8.99,0,268.07,12.7652381,5,,
680796109,18,411,430,1,0,0,2,0.09,0,0,0,0,0,0,2,5.28,2,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045,0,0,0,2.64,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.67,0.317619048,5,,
680845849,0,220,234,14,1,2.49,0,0,0,0,0,0,0,0,3,3,2,10.98,2,2,0,0,3,7.97,32,81.61,3,17.97,0,0,0,0,2,5.08,0,0,0,0,0,0,0,0,1,17.99,1,2.99,2.49,0,0,0,0,1,5.49,1,0,2.656666667,2.5503125,5.99,0,0,2.54,0,0,0,0,17.99,2.99,152.08,7.241904762,5,,
686612359,40,76,145,29,0,0,4,40.96,0,0,0,0,0,0,1,2.8,0,0,0,0,3,9.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.99,3,17.98,0,0,0,0,0,10.24,0,0,0,2.8,0,0,3.19,0,0,0,0,0,0,5.993333333,0,0,14.99,0,0,86.3,4.10952381,5,,
687619296,0,0,48,48,10,32.87,0,0,0,0,0,0,8.652,25.36,1,2.5,6.708,18.03,1,0.99,1,2.39,4,5.36,0,0,0,0,0,0,0,0,3.334,14.48,27.445,85.19,0,0,0,0,42.25,45.86,2.389,8.44,3,11.57,3.287,0,0,0,2.931114193,2.5,2.68783542,0.99,2.39,1.34,0,0,0,0,4.343131374,1.085443787,3.104026234,0,0,3.532858937,3.856666667,253.04,12.04952381,5,,
691043442,0,432,453,21,7,24.07,1,3.19,0,0,1,3.99,1,3.17,3,2.73,7,46.45,0,0,0,0,5,7.45,0,0,0,0,1,1.49,0.5,8.5,4,15.96,0,0,0.333,1,0,0,0,0,1,5.99,4,5.29,3.438571429,3.19,0,3.99,3.17,0.91,6.635714286,0,0,1.49,0,0,1.49,17,3.99,0,0,3.003003003,0,5.99,1.3225,129.28,6.156190476,5,,
691051080,0,0,3,3,2,4.98,0,0,0,0,0,0,0,0,6,9.53,12,61.44,4,17.57,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49,0,0,0,0,1.588333333,5.12,4.3925,0,0,0,16,0,0,0,0,0,0,0,0,0,109.52,5.215238095,5,,
691972913,18,0,32,14,24,58.92,4,7.96,0,0,0,0,0,0,2,2,20.5,105.24,17,152.43,0,0,0,0,0,0,0,0,0,0,0,0,2.917,25.01,2,15.59,0,0,1,9.95,0,0,0,0,3,16.97,2.455,1.99,0,0,0,1,5.133658537,8.966470588,0,0,0,0,0,0,8.573877271,0,7.795,0,9.95,0,5.656666667,394.07,18.7652381,5,,
695042317,0,0,42,42,1,15.59,0,0,0,0,0,0,1.25,1.24,0,0,0,0,0,0,5,11.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.59,0,0,0,0.992,0,0,0,2.23,0,0,0,0,0,0,0,0,0,0,0,0,27.98,1.332380952,5,,
695494294,0,345,378,33,15,75.56,2,6.98,0,0,0,0,1,3.49,0,0,0,0,0,0,0,0,2,5.58,4,13.36,0,0,0,0,23.25,84.29,0,0,0,0,4,2.92,0,0,0,0,3,22.47,0,0,5.037333333,3.49,0,0,3.49,0,0,0,0,2.79,3.34,0,0,3.625376344,0,0,0,0.73,0,7.49,0,214.65,10.22142857,5,,
697155612,0,0,0,0,3,4.28,0,0,0,0,0,0,0,0,0,0,1,2.99,0,0,1,0.99,0,0,0,0,0,0,7,21.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.99,1.426666667,0,0,0,0,0,2.99,0,0.99,0,0,0,3.097142857,0,0,0,0,0,0,0,1.99,31.93,1.520476191,5,,
697329969,0,465,468,3,0,0,1,0.25,0,0,0,0,0,0,0,0,16,18.74,0,0,2,5.94,25,49.52,0,0,12,4.92,1,0.43,0,0,0,0,0,0,2,11,0,0,1,5.39,0,0,0,0,0,0.25,0,0,0,0,1.17125,0,2.97,1.9808,0,0.41,0.43,0,0,5.39,0,5.5,0,0,0,96.19,4.580476191,5,,
697711497,0,322,323,1,1,3.99,0,0,0,0,0,0,0,0,2,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4.66,0,0,0,0,0,0,0,0,3.99,0,0,0,0,1.29,0,0,0,0,0,0,0,0,0,0,0,1.165,0,0,0,11.23,0.534761905,5,,
698450087,0,421,440,19,0,0,0,0,0,0,0,0,0,0,0,0,1,8.48,0,0,0,0,2,4.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.48,0,0,2.12,0,0,0,0,0,0,0,0,0,0,0,12.72,0.605714286,5,,
704726405,0,453,478,25,6,36.44,0,0,0,0,0,0,0,0,0,0,9,58.04,1,3.19,0,0,1,2.79,1,3.19,0,0,5,18.85,3.5,20.14,1,3.99,0,0,0,0,0,0,6.25,33.46,1,5.99,7,7.95,6.073333333,0,0,0,0,0,6.448888889,3.19,0,2.79,3.19,0,3.77,5.754285714,3.99,5.3536,0,0,0,5.99,1.135714286,194.03,9.23952381,5,,
706110533,0,1,17,16,3,19.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,13.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49,0,0,0,0,0,0,0,0,0,0,0,0,7.92,0,0,0,0,0,0,0,33.33,1.587142857,5,,
706696028,0,439,440,1,0,0,6,13.53,2,12.98,0,0,0,0,1,1.99,5,22.6,0,0,0,0,0,0,1,4.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.255,6.49,0,0,1.99,4.52,0,0,0,4.19,0,0,0,0,0,0,0,0,0,0,55.29,2.632857143,5,,
706907722,0,165,172,7,0,0,0,0,0,0,0,0,0,0,0,0,1,2.99,0,0,0,0,0,0,0,0,0,0,7,26.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99,0,0,0,0,0,3.832857143,0,0,0,0,0,0,0,0,29.82,1.42,5,,
709182380,0,0,27,27,1,1.64,0,0,0,0,0,0,9,55.91,0,0,3,8.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25,43.93,0,0,0,0,0,0,0,0,1.64,0,0,0,6.212222222,0,2.91,0,0,0,0,0,0,0,0,0,0,6.059310345,0,0,0,110.21,5.248095238,5,,
710129024,0,0,0,0,10,30.3,9,4.81,1,12.84,1,1.01,15.25,43.05,0,0,1,8.56,0,0,0,0,5,7.35,0,0,0,0,0,0,0,0,0,0,0,0,3,21.97,0,0,0,0,4,14.96,0,0,3.03,0.534444444,12.84,1.01,2.82295082,0,8.56,0,0,1.47,0,0,0,0,0,0,0,7.323333333,0,3.74,0,144.85,6.897619048,5,,
711615609,0,0,45,45,7,8.21,1,1,0,0,0,0,13.556,69.22,0,0,14,50.64,4,12.36,10,26.97,0,0,0,0,0,0,3,5.57,3.722,13.58,0,0,0,0,0,0,1,7.2,0,0,0,0,1,3.14,1.172857143,1,0,0,5.106226025,0,3.617142857,3.09,2.697,0,0,0,1.856666667,3.648576034,0,0,0,0,7.2,0,3.14,197.89,9.423333333,5,,
715166401,0,103,107,4,4,10.43,0,0,0,0,0,0,5,32.26,0,0,5.5,16.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,9.55,2,15.59,0,0,0,0,1,3.39,0,0,0,0,2.6075,0,0,0,6.452,0,3.087272727,0,0,0,0,0,0,0,4.244444444,3.39,7.795,0,0,0,0,88.2,4.2,5,,
716333430,0,191,223,32,5,6.81,0,0,0,0,26,97.42,4,19.18,3,4.85,0,0,0,0,1,7.99,0,0,0,0,0,0,0,0,8.861,53.54,1,7.03,8.639,40.88,11.889,116.33,0,0,4.889,17.26,0,0,0,0,1.362,0,0,3.746923077,4.795,1.616666667,0,0,7.99,0,0,0,0,6.042207426,7.03,3.53037431,4.73202917,9.78467491,0,0,0,371.29,17.68047619,5,,
716425897,0,443,492,49,0,0,0,0,0,0,0,0,4,23.77,12,21.12,21,87.81,22,70.49,1,2.54,3,8.05,3,11.02,2,6.78,0,0,0,0,0,0,0,0,4,10.2,0,0,0,0,0,0,2,7.64,0,0,0,0,5.9425,1.76,4.181428571,3.204090909,2.54,2.683333333,3.673333333,3.39,0,0,0,0,0,2.55,0,0,3.82,249.42,11.87714286,5,,
716646146,0,449,469,20,2,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23.97,0,0,0,0,1,15.59,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.995,0,15.59,0,42.84,2.04,5,,
717976690,0,193,223,30,13,36.48,0,0,0,0,3,8.91,7,19.93,0,0,3,5.97,0,0,0,0,0,0,1,23.99,0,0,0,0,12.361,72.03,0,0,0,0,0,0,0,0,0,0,0,0,3,10.47,2.806153846,0,0,2.97,2.847142857,0,1.99,0,0,0,23.99,0,0,5.827198447,0,0,0,0,0,0,3.49,177.78,8.465714286,5,,
720735505,0,458,478,20,0,0,17,163.03,4,42.21,0,0,0,0,4,5.27,3,19.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.59,10.5525,0,0,1.3175,6.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.49,10.97571429,5,,
723932117,0,0,38,38,6,17.48,0,0,0,0,1,7.99,0,0,0,0,14,10.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.97,0,0,0,0,0,0,2.913333333,0,0,7.99,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,14.97,0,0,50.52,2.405714286,5,,
725741748,0,0,17,17,0,0,2,5.62,0,0,0,0,0,0,3,6.01,22,97.18,2,2.98,0,0,1,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81,0,0,0,2.003333333,4.417272727,1.49,0,0.95,0,0,0,0,0,0,0,0,0,0,0,112.74,5.368571429,5,,
731964979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.323333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97,0.474761905,5,,
733972962,0,82,114,32,2,3.38,0,0,0,0,0,0,0,0,0,0,0,0,2,2.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.7,0,0,0,0,0,0,1.69,0,0,0,0,0,0,1.06,0,0,0,0,0,0,0,0,0,0,0.85,0,0,7.2,0.342857143,5,,
735238180,0,0,14,14,0,0,0,0,0,0,0,0,2,5.99,0,0,2.111,15.41,0,0,0,0,7,14.79,0,0,0,0,0,0,0,0,1,4.99,0,0,0,0,0,0,0,0,0,0,1,6.99,0,0,0,0,2.995,0,7.299857887,0,0,2.112857143,0,0,0,0,4.99,0,0,0,0,0,6.99,48.17,2.293809524,5,,
735856510,0,438,444,6,28,114.02,0,0,0,0,0,0,7,31.94,5,15.49,3,18.65,0,0,0,0,1,3.49,0,0,4,19.16,0,0,2.167,10.39,2,9.98,1,2.79,3,17.98,1,14.95,1.695,8.4,3,12.58,4,5.21,4.072142857,0,0,0,4.562857143,3.098,6.216666667,0,0,3.49,0,4.79,0,4.794646977,4.99,4.955752212,2.79,5.993333333,14.95,4.193333333,1.3025,285.03,13.57285714,5,,
736018334,0,441,441,0,0,0,0,0,0,0,0,0,0,0,4,3.73,5,50.91,0,0,0,0,0,0,0,0,0,0,4,6.81,0,0,3.5,5.92,0,0,0,0,0,0,0,0,0,0,1,10.19,0,0,0,0,0,0.9325,10.182,0,0,0,0,0,1.7025,0,1.691428571,0,0,0,0,0,10.19,77.56,3.693333333,5,,
737880559,0,453,495,42,3,95.85,0,0,0,0,2,8.38,47,189.13,16,7.6,17,74.71,4,10.36,0,0,0,0,1,2.4,0,0,5,16.95,4.25,33.08,0,0,10.695,23.87,0,0,1,6,0,0,10,62.1,2,4.42,31.95,0,0,4.19,4.024042553,0.475,4.394705882,2.59,0,0,2.4,0,3.39,7.783529412,0,0,2.231884058,0,6,6.21,2.21,534.85,25.46904762,5,,
739945830,0,0,53,53,7,20.76,0,0,0,0,8,18.31,2.25,9.55,6,10.91,16.806,62.21,25,28.31,1,1.69,10,18.58,0,0,0,0,11,24.67,2.917,21.71,2.944,7.34,0,0,0,0,2,27.17,0,0,0,0,2,7.64,2.965714286,0,0,2.28875,4.244444444,1.818333333,3.701654171,1.1324,1.69,1.858,0,0,2.242727273,7.442577991,2.493206522,0,0,0,13.585,0,3.82,258.85,12.32619048,5,,
740878855,0,205,253,48,24,52.22,0,0,0,0,3,8.45,5.181,14.31,4,4.49,174.54,366.19,9,20.88,3,11.79,6,9.47,0,0,1,0.76,0,0,9,27.54,0,0,1.5,3.82,6.278,32.94,0,0,3.972,16.23,0,0,5,2.73,2.175833333,0,0,2.816666667,2.762015055,1.1225,2.098029105,2.32,3.93,1.578333333,0,0.76,0,3.06,0,4.086102719,2.546666667,5.246893915,0,0,0.546,571.82,27.22952381,5,,
742780646,0,448,502,54,14.5,55.31,0,0,0,0,3,25.97,13.222,64.56,4,5.67,29,145.47,2,19.11,0,0,2,3.94,1,17.49,0,0,0,0,9.125,44.45,2,5.98,3.722,15.33,0.5,4.37,1,0.75,0,0,1,4.07,0,0,3.814482759,0,0,8.656666667,4.882771139,1.4175,5.016206897,9.555,0,1.97,17.49,0,0,4.871232877,2.99,0,4.118753358,8.74,0.75,4.07,0,412.47,19.64142857,5,,
745836213,67,217,305,21,0,0,0,0,0,0,0,0,0,0,1,0.98,1,4.98,2,1.18,2,5.08,7,3.01,0,0,0,0,1,1.9,0,0,3,17.57,0,0,2,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98,4.98,0.59,2.54,0.43,0,0,1.9,0,5.856666667,0,0,2.1,0,0,0,38.9,1.852380952,5,,
749160990,0,146,190,44,0,0,1,2.79,0,0,0,0,0,0,1,0.85,9.917,46.36,2,5.98,1,2.99,2,1,0,0,0,0,6,12.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,59.77,0,2.79,0,0,0,0.85,4.674800847,2.99,2.99,0.5,0,0,2.086666667,0,0,0,0,0,0,0,2.9885,132.26,6.298095238,5,,
750245532,0,432,435,3,2,5.79,0,0,0,0,0,0,0,0,0,0,7,27.71,2,2,0,0,0,0,0,0,0,0,1,8.99,0,0,0.625,0.93,0,0,0,0,0,0,0,0,0,0,8,4.12,2.895,0,0,0,0,0,3.958571429,1,0,0,0,0,8.99,0,1.488,0,0,0,0,0,0.515,49.54,2.359047619,5,,
750521031,0,444,492,48,1,14.99,0,0,0,0,0,0,0,0,0,0,8,25.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.99,0,0,0,0,0,3.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.71,1.938571429,5,,
752772434,18,0,57,39,22,86.2,0,0,0,0,0,0,2.5,14.39,2,3.02,3.5,17.98,0,0,1,13.99,4,12.96,0,0,0,0,0,0,16,146.16,0,0,0,0,2.5,21.4,0,0,6.806,57.32,0,0,0,0,3.918181818,0,0,0,5.756,1.51,5.137142857,0,13.99,3.24,0,0,0,9.135,0,8.421980605,0,8.56,0,0,0,373.42,17.78190476,5,,
753182773,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,1,3.99,0,0,0,0,0,0,2,16.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.99,0,0,0,8.29,0,0,0,0,0,0,0,0,0,0,20.57,0.97952381,5,,
755547064,30,158,192,4,0,0,0,0,0,0,0,0,0,0,4,4.7,9.5,28.62,0,0,10,33.6,1,4,2,10.38,0,0,0,0,0,0,6.5,37.33,0,0,1,9.59,0,0,0,0,0,0,0,0,0,0,0,0,0,1.175,3.012631579,0,3.36,4,5.19,0,0,0,5.743076923,0,0,9.59,0,0,0,128.22,6.105714286,5,,
758548085,0,338,339,1,0,0,1,11.99,1,17.99,0,0,0,0,0,0,0,0,5,14.95,0,0,0,0,0,0,0,0,0,0,2,16.88,0,0,1,4.19,0,0,0,0,0,0,3,16.17,0,0,0,11.99,17.99,0,0,0,0,2.99,0,0,0,0,0,8.44,0,0,4.19,0,0,5.39,0,82.17,3.912857143,5,,
759785231,0,439,477,38,1,6.99,0,0,0,0,0,0,0,0,1,5,1,2.99,7,11,0,0,0,0,0,0,0,0,1,8.99,1,17.38,0,0,0,0,0,0,0,0,0,0,0,0,1,6.99,6.99,0,0,0,0,5,2.99,1.571428571,0,0,0,0,8.99,17.38,0,0,0,0,0,0,6.99,59.34,2.825714286,5,,
759964208,0,449,478,29,5,11.44,29,16.91,0,0,0,0,0.5,4.55,4,4.89,2,9.58,1,1.49,0,0,0,0,0,0,0,0,1,2.39,0,0,0,0,0,0,0,0,0,0,0,0,1,5.49,2,6.54,2.288,0.583103448,0,0,9.1,1.2225,4.79,1.49,0,0,0,0,2.39,0,0,0,0,0,0,5.49,3.27,63.28,3.013333333,5,,
760122119,0,51,86,35,0,0,0,0,0,0,14,70.57,0,0,0,0,0,0,0,0,3,6.37,0,0,1,8.49,0,0,0,0,0,0,0,0,0,0,0,0,1,6.99,0,0,0,0,0,0,0,0,0,5.040714286,0,0,0,0,2.123333333,0,8.49,0,0,0,0,0,0,0,6.99,0,0,92.42,4.400952381,5,,
760235440,0,0,14,14,3,8.27,0,0,0,0,0,0,5.556,31.06,1,2.29,4,23.75,0,0,0,0,2,7.98,0,0,0,0,0,0,5.25,44.5,1,8.99,0,0,0,0,0,0,0,0,0,0,0,0,2.756666667,0,0,0,5.590352772,2.29,5.9375,0,0,3.99,0,0,0,8.476190476,8.99,0,0,0,0,0,0,126.84,6.04,5,,
760980441,0,0,58,58,85.028,328.27,6,5.4,0,0,18,38.18,98.626,538.76,15,37.07,40.25,206.01,8,23.92,13,29.63,9,9.77,1,1.34,0,0,0,0,37.168,185.71,18.445,97.27,0,0,18,26.86,0,0,0,0,2,21.22,2,5.21,3.860728231,0.9,0,2.121111111,5.462656906,2.471333333,5.11826087,2.99,2.279230769,1.085555556,1.34,0,0,4.996502368,5.273515858,0,0,1.492222222,0,10.61,2.605,1554.62,74.02952381,5,,
761538768,0,0,15,15,0,0,0,0,0,0,0,0,9.5,34.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14.99,0,0,0,0,0,0,0,0,0,0,3.617894737,0,0,0,0,0,0,0,0,0,0,0,0,0,14.99,0,0,49.36,2.350476191,5,,
769300286,0,8,8,0,0,0,0,0,0,0,1,7.49,0,0,3,6.99,6,62.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.49,0,2.33,10.49,0,0,0,0,0,0,0,2.99,0,0,0,0,0,0,83.4,3.971428571,5,,
769435736,0,462,491,29,6,7.99,4,6.96,5,28.49,0,0,20,38.1,0,0,8,24.05,0,0,0,0,0,0,0,0,3,9.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.331666667,1.74,5.698,0,1.905,0,3.00625,0,0,0,0,3.05,0,0,0,0,0,0,0,0,0,114.74,5.463809524,5,,
769685280,95,0,128,33,2,3.53,0,0,0,0,0,0,4.333,14.09,0,0,1,9.57,0,0,12,33.2,0,0,0,0,0,0,0,0,2,10.98,0,0,0,0,0,0,0,0,0,0,0,0,1,7.5,1.765,0,0,0,3.251788599,0,9.57,0,2.766666667,0,0,0,0,5.49,0,0,0,0,0,0,7.5,78.87,3.755714286,5,,
772914982,0,0,0,0,15,61.54,0,0,0,0,0,0,0,0,4,3.88,4,8.16,0,0,5,26.45,0,0,0,0,0,0,0,0,0.528,1.18,0,0,0,0,2,34.98,0,0,1,5.92,0,0,12,69.23,4.102666667,0,0,0,0,0.97,2.04,0,5.29,0,0,0,0,2.234848485,0,5.92,0,17.49,0,0,5.769166667,211.34,10.06380952,5,,
773767553,0,441,473,32,0,0,0,0,0,0,0,0,0,0,0,0,1,12.49,0,0,0,0,0,0,0,0,0,0,10,40.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.49,0,0,0,0,0,4.018,0,0,0,0,0,0,0,0,52.67,2.508095238,5,,
774371637,0,457,485,28,8,15.58,1,4.75,0,0,1,2.62,8.75,26.21,1,3.39,3.834,29.88,3,8.78,2,9.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.889,15.55,0,0,7.333,16.44,0,0,12,13.23,1.9475,4.75,0,2.62,2.995428571,3.39,7.79342723,2.926666667,4.915,0,0,0,0,0,0,2.241920087,0,17.49156356,0,0,1.1025,146.26,6.964761905,5,,
775064371,0,0,46,46,10,184.14,0,0,0,0,0,0,2.75,6.85,1,3.39,7.333,18.03,10,46.1,1,5.59,1,1.49,0,0,0,0,0,0,5.5,13.2,0,0,3,10.69,0,0,0,0,10.75,36.27,0,0,1,2.09,18.414,0,0,0,2.490909091,3.39,2.458748125,4.61,5.59,1.49,0,0,0,2.4,0,3.373953488,3.563333333,0,0,0,2.09,327.84,15.61142857,5,,
775219074,18,427,462,17,3,73.57,29,18.82,4,26.06,0,0,7,32.89,4,3.88,7,34.93,2,1.18,0,0,2,1,0,0,0,0,4,7.96,0,0,1.25,9.74,5.166,32.46,0,0,0,0,0,0,2,15.58,1,1.74,24.52333333,0.648965517,6.515,0,4.698571429,0.97,4.99,0.59,0,0.5,0,0,1.99,0,7.792,0,6.283391405,0,0,7.79,1.74,259.81,12.37190476,5,,
775693237,0,449,493,44,0,0,0,0,0,0,0,0,0,0,1,0.5,6,22.14,1,0.5,0,0,17,37.18,0,0,0,0,15,56.02,0,0,0.25,0.93,0,0,0,0,1,0.8,2,2.99,0,0,1,2.39,0,0,0,0,0,0.5,3.69,0.5,0,2.187058824,0,0,3.734666667,0,3.72,1.495,0,0,0.8,0,2.39,123.45,5.878571429,5,,
777505348,0,0,0,0,0,0,0,0,0,0,1,7.19,0,0,0,0,2,3.98,0,0,0,0,0,0,20,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.64,0,0,0,7.19,0,0,1.99,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0.82,30.21,1.438571429,5,,
781502935,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.306,16.57,0,0,0,0,2,14.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.848118904,0,0,7.49,0,0,0,0,0,0,0,0,0,0,0,31.55,1.502380952,5,,
781681242,0,0,0,0,0,0,8,63.62,0,0,0,0,2.75,10.97,1,0.99,5,30.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9525,0,0,3.989090909,0.99,6.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.73,5.034761905,5,,
